                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.68722,                 1.1453,                0.49514,                 0.9732,                0.89852,                0.89504,                0.93468,                0.75839,                 0.8844,                0.90107,                0.92592,                0.70652,                0.76333,                  1.258,                0.53014,                 1.0389,               0.005149,               0.005149,               0.005149
                    101,                0.67668,                 1.1405,                0.49685,                0.96744,                0.91191,                0.89457,                0.93363,                0.75307,                0.90571,                0.88696,                0.92415,                0.70417,                0.76952,                 1.2626,                0.53835,                 1.0415,              0.0050995,              0.0050995,              0.0050995
                    102,                0.66859,                 1.1589,                0.48939,                0.97074,                0.91925,                0.88969,                0.93236,                0.75398,                0.91304,                0.88372,                0.92403,                0.70428,                0.76353,                 1.2775,                0.53567,                 1.0388,                0.00505,                0.00505,                0.00505
                    103,                0.66651,                 1.1481,                0.48358,                0.96906,                0.91387,                0.89432,                 0.9328,                0.75626,                0.91052,                0.88133,                0.92427,                0.70188,                0.77292,                 1.2857,                0.53101,                 1.0494,              0.0050005,              0.0050005,              0.0050005
                    104,                0.67216,                 1.1485,                 0.4902,                0.97646,                 0.9073,                0.89413,                0.93335,                0.75499,                0.90108,                0.88807,                0.92306,                 0.6986,                0.77676,                 1.2778,                0.53334,                 1.0424,               0.004951,               0.004951,               0.004951
                    105,                0.67444,                 1.1502,                0.48714,                0.96887,                0.90475,                0.89418,                0.93362,                0.76017,                0.90636,                0.88488,                0.92536,                 0.7011,                0.76321,                 1.2697,                0.52393,                 1.0391,              0.0049015,              0.0049015,              0.0049015
                    106,                0.64979,                 1.1218,                0.47182,                0.96104,                0.90591,                0.89058,                0.92994,                0.75519,                0.90264,                0.88736,                0.92401,                0.70377,                0.76856,                 1.2746,                0.53661,                 1.0474,               0.004852,               0.004852,               0.004852
                    107,                0.65695,                 1.1248,                0.47308,                0.95803,                0.90811,                0.88351,                0.92738,                0.75565,                0.90678,                0.88107,                0.92135,                0.70119,                0.75512,                 1.2845,                0.53756,                 1.0384,              0.0048025,              0.0048025,              0.0048025
                    108,                0.65908,                 1.1017,                0.47464,                0.96337,                0.91742,                 0.8834,                0.93318,                0.76077,                0.91609,                0.87862,                0.92727,                0.70453,                0.76291,                 1.2583,                0.52244,                 1.0378,               0.004753,               0.004753,               0.004753
                    109,                0.65453,                 1.1197,                0.46771,                0.96087,                0.91493,                0.88435,                0.93268,                0.75917,                0.91385,                0.87213,                0.92167,                0.70421,                 0.7573,                 1.2735,                0.51424,                 1.0329,              0.0047035,              0.0047035,              0.0047035
                    110,                0.64562,                 1.0857,                0.47253,                0.96001,                0.92719,                0.88055,                0.93418,                0.75958,                0.91749,                0.87647,                  0.926,                0.70547,                0.74939,                  1.265,                0.53202,                 1.0364,               0.004654,               0.004654,               0.004654
                    111,                0.66037,                 1.1192,                0.46862,                0.95721,                0.91086,                0.89558,                0.93411,                0.75871,                 0.9191,                0.87867,                0.92591,                0.70798,                0.76288,                 1.2868,                0.53037,                 1.0404,              0.0046045,              0.0046045,              0.0046045
                    112,                0.66226,                 1.1227,                0.47238,                 0.9666,                0.90498,                0.88937,                0.93352,                0.75546,                0.89385,                0.88683,                0.92389,                0.70295,                0.75534,                 1.2708,                0.52351,                  1.027,               0.004555,               0.004555,               0.004555
                    113,                 0.6602,                 1.1251,                0.46058,                0.95907,                0.91518,                0.90004,                0.93773,                0.76281,                  0.908,                0.89504,                0.92923,                0.70946,                0.74814,                 1.2539,                0.50988,                 1.0351,              0.0045055,              0.0045055,              0.0045055
                    114,                0.65808,                  1.106,                0.46513,                0.95934,                0.92996,                0.88252,                0.93762,                0.76404,                0.92452,                0.87718,                0.93144,                0.71024,                0.75166,                 1.2371,                0.51011,                 1.0304,               0.004456,               0.004456,               0.004456
                    115,                  0.649,                 1.0981,                0.45961,                0.96209,                0.90309,                0.91021,                0.93793,                0.75975,                 0.8989,                0.90046,                0.92947,                0.70514,                0.75254,                 1.2504,                0.51794,                 1.0331,              0.0044065,              0.0044065,              0.0044065
                    116,                0.64594,                 1.0989,                0.45975,                0.95808,                0.90347,                 0.9072,                0.93642,                0.75563,                0.91134,                0.89356,                 0.9276,                0.70148,                0.76171,                 1.2647,                0.52338,                 1.0277,               0.004357,               0.004357,               0.004357
                    117,                0.65503,                 1.1454,                0.47012,                 0.9663,                0.92652,                0.88633,                0.93701,                 0.7599,                0.91955,                0.88606,                0.93104,                0.70695,                0.76495,                 1.2378,                  0.517,                 1.0381,              0.0043075,              0.0043075,              0.0043075
                    118,                0.65606,                 1.1285,                0.46129,                0.96215,                0.91223,                 0.8968,                0.93703,                0.76545,                0.90699,                 0.8909,                0.92794,                0.71441,                0.74578,                 1.2513,                0.51225,                 1.0295,               0.004258,               0.004258,               0.004258
                    119,                0.65647,                 1.1213,                0.46205,                 0.9565,                0.93197,                0.88359,                0.93428,                0.76765,                0.92394,                0.87706,                0.92346,                0.71223,                0.74861,                 1.2551,                0.51182,                  1.032,              0.0042085,              0.0042085,              0.0042085
                    120,                 0.6427,                 1.0929,                0.45389,                0.94956,                0.91755,                0.90319,                0.93694,                0.76495,                 0.9142,                0.89392,                0.92556,                0.70809,                0.75302,                 1.2631,                0.51022,                 1.0293,               0.004159,               0.004159,               0.004159
                    121,                0.64268,                 1.1109,                0.44855,                0.95452,                0.92368,                0.89952,                 0.9358,                0.76811,                0.91831,                0.89375,                0.92609,                0.71263,                0.75138,                 1.2794,                0.50704,                 1.0278,              0.0041095,              0.0041095,              0.0041095
                    122,                0.64254,                 1.0978,                0.45687,                0.95173,                 0.9114,                0.90418,                0.93613,                0.75553,                0.90579,                0.89695,                0.92641,                0.70717,                0.75207,                 1.2532,                0.52171,                 1.0352,                0.00406,                0.00406,                0.00406
                    123,                 0.6466,                 1.1001,                0.45694,                0.95406,                0.91212,                0.89275,                0.93661,                0.76225,                0.90459,                0.88706,                0.92798,                0.71433,                0.75721,                 1.2518,                0.51575,                 1.0387,              0.0040105,              0.0040105,              0.0040105
                    124,                0.63687,                 1.1088,                0.45288,                0.95354,                0.90733,                0.90122,                0.93404,                0.76489,                0.90567,                0.89945,                0.92795,                0.71158,                0.74607,                 1.2559,                0.51145,                 1.0355,               0.003961,               0.003961,               0.003961
                    125,                0.64183,                 1.1071,                0.44823,                0.94904,                0.91386,                0.88281,                0.93788,                0.76179,                 0.9095,                0.88104,                 0.9304,                0.71415,                0.75539,                 1.2757,                0.52053,                 1.0447,              0.0039115,              0.0039115,              0.0039115
                    126,                 0.6364,                 1.0683,                0.44068,                 0.9498,                0.91587,                 0.9036,                0.93167,                0.76164,                0.91179,                0.89818,                0.92705,                0.71286,                0.75594,                 1.2648,                0.52296,                 1.0352,               0.003862,               0.003862,               0.003862
                    127,                0.62074,                 1.0742,                0.44114,                0.94666,                0.90484,                0.90287,                0.93705,                0.76709,                0.89643,                  0.898,                0.93041,                0.71107,                0.74602,                 1.2787,                0.51296,                 1.0258,              0.0038125,              0.0038125,              0.0038125
                    128,                0.63067,                 1.0759,                0.44255,                0.95246,                0.91122,                0.90294,                0.93634,                0.76502,                0.91022,                0.90189,                 0.9303,                0.71243,                 0.7608,                 1.2706,                0.51328,                 1.0362,               0.003763,               0.003763,               0.003763
                    129,                0.63313,                 1.0849,                0.43749,                0.94505,                0.90412,                0.89611,                0.93154,                0.76092,                0.90657,                0.89469,                 0.9263,                0.70677,                0.76275,                 1.2474,                0.52035,                 1.0354,              0.0037135,              0.0037135,              0.0037135
                    130,                 0.6158,                 1.0428,                0.43062,                0.94132,                0.90692,                0.89394,                0.93565,                0.76296,                0.90184,                0.88933,                0.92475,                0.70755,                0.76149,                 1.2446,                0.52483,                 1.0382,               0.003664,               0.003664,               0.003664
                    131,                0.63598,                 1.0559,                 0.4416,                0.94985,                0.91334,                0.90364,                0.93901,                0.76549,                0.90894,                0.89921,                0.92737,                0.71223,                0.75837,                 1.2467,                0.50445,                 1.0381,              0.0036145,              0.0036145,              0.0036145
                    132,                0.62719,                 1.0467,                0.43976,                 0.9428,                0.91202,                0.89023,                0.93951,                0.76705,                0.91325,                 0.8827,                0.93062,                0.71673,                0.75869,                 1.2296,                0.51501,                 1.0325,               0.003565,               0.003565,               0.003565
                    133,                0.62892,                 1.0765,                0.44017,                0.94432,                0.91017,                0.89143,                0.93714,                0.77144,                0.90987,                0.89123,                 0.9337,                0.71531,                 0.7571,                 1.2386,                0.50403,                 1.0397,              0.0035155,              0.0035155,              0.0035155
                    134,                  0.619,                 1.0622,                0.42786,                 0.9379,                0.90644,                0.90257,                0.93825,                0.76814,                0.90892,                0.89427,                0.93237,                0.71272,                0.76611,                 1.2367,                 0.5007,                 1.0379,               0.003466,               0.003466,               0.003466
                    135,                0.62009,                 1.0472,                 0.4276,                0.94375,                0.89849,                0.91206,                0.93811,                0.76778,                0.91565,                0.88781,                0.93007,                0.71873,                0.75278,                 1.2338,                0.50325,                 1.0325,              0.0034165,              0.0034165,              0.0034165
                    136,                0.62112,                  1.044,                 0.4341,                0.94563,                0.90388,                0.89978,                0.93562,                0.77151,                 0.8993,                0.89397,                0.92879,                0.71508,                0.73928,                 1.2353,                0.50224,                 1.0242,               0.003367,               0.003367,               0.003367
                    137,                0.62976,                 1.0647,                0.43906,                0.95602,                 0.9144,                0.89021,                0.93692,                0.76947,                0.91031,                0.87895,                0.93015,                0.71199,                0.74923,                 1.2393,                0.51397,                 1.0339,              0.0033175,              0.0033175,              0.0033175
                    138,                0.61474,                 1.0518,                 0.4323,                0.94056,                0.91303,                0.89605,                0.93738,                0.76813,                0.90812,                0.89332,                0.93203,                0.71152,                0.75745,                 1.2852,                 0.5149,                 1.0379,               0.003268,               0.003268,               0.003268
                    139,                 0.6264,                 1.0784,                 0.4259,                0.94492,                0.91818,                0.89427,                0.94049,                0.77154,                0.91344,                0.89163,                0.93227,                0.71618,                0.75366,                 1.2455,                0.49447,                   1.03,              0.0032185,              0.0032185,              0.0032185
                    140,                0.62003,                 1.0512,                0.42276,                0.94145,                0.90283,                0.90692,                0.94121,                0.77376,                0.90087,                0.90334,                0.93387,                0.72106,                0.74244,                 1.2487,                0.48729,                 1.0246,               0.003169,               0.003169,               0.003169
                    141,                0.61231,                 1.0271,                0.41449,                0.94256,                0.92743,                0.87417,                 0.9384,                0.77261,                0.92617,                0.87345,                0.93238,                0.71967,                0.73945,                  1.273,                0.49625,                 1.0206,              0.0031195,              0.0031195,              0.0031195
                    142,                0.61671,                 1.0523,                0.42556,                0.93792,                0.91432,                0.89795,                0.93577,                0.77355,                0.91319,                 0.8952,                0.93162,                0.71223,                0.74445,                 1.2488,                0.49948,                 1.0264,                0.00307,                0.00307,                0.00307
                    143,                0.60916,                 1.0609,                0.41985,                 0.9421,                0.90887,                0.89774,                0.93924,                0.77187,                0.90866,                0.89465,                0.93224,                0.71666,                0.74638,                 1.2573,                 0.4949,                 1.0243,              0.0030205,              0.0030205,              0.0030205
                    144,                0.62002,                 1.0721,                0.42459,                0.94813,                0.90117,                0.89506,                0.93585,                0.77343,                0.90109,                0.89499,                0.93174,                0.71432,                0.73707,                 1.2195,                0.50547,                 1.0189,               0.002971,               0.002971,               0.002971
                    145,                0.61405,                 1.0422,                0.41035,                0.93755,                0.90959,                0.90077,                 0.9367,                0.76804,                0.91387,                0.89561,                0.93137,                0.71827,                0.75095,                  1.267,                0.50509,                 1.0346,              0.0029215,              0.0029215,              0.0029215
                    146,                 0.6019,                 1.0108,                0.40198,                0.94104,                0.90016,                0.90448,                0.93823,                0.77108,                0.89988,                0.90406,                0.93315,                0.72017,                0.74664,                 1.2511,                0.50194,                 1.0346,               0.002872,               0.002872,               0.002872
                    147,                0.60527,                 1.0035,                0.40856,                0.93949,                0.92805,                0.88651,                0.93954,                0.77426,                0.92412,                0.88296,                0.93346,                0.72221,                0.74852,                 1.2508,                0.49402,                 1.0314,              0.0028225,              0.0028225,              0.0028225
                    148,                0.59179,                 1.0389,                  0.407,                 0.9404,                0.91807,                0.88509,                0.93606,                0.77057,                 0.9171,                0.88415,                0.93212,                0.71584,                0.75213,                 1.2602,                 0.4946,                 1.0358,               0.002773,               0.002773,               0.002773
                    149,                0.60559,                 1.0286,                0.41162,                0.93643,                0.91411,                0.90225,                 0.9379,                0.77319,                0.90894,                0.89739,                0.93032,                0.71911,                0.74721,                  1.247,                 0.4833,                 1.0379,              0.0027235,              0.0027235,              0.0027235
                    150,                0.60183,                 1.0297,                0.40725,                0.93561,                 0.9177,                0.89265,                0.93743,                0.77008,                0.91591,                0.89095,                0.93063,                0.71918,                 0.7486,                 1.2277,                0.49362,                 1.0354,               0.002674,               0.002674,               0.002674
                    151,                0.61146,                 1.0179,                0.40417,                0.93786,                0.92999,                0.88366,                0.93627,                0.76816,                 0.9267,                0.88062,                0.93007,                0.71671,                0.74313,                 1.2374,                0.48801,                 1.0353,              0.0026245,              0.0026245,              0.0026245
                    152,                0.60302,                 1.0713,                 0.4094,                 0.9351,                0.92007,                0.90146,                0.94018,                0.77476,                0.91542,                0.89717,                0.93266,                0.72004,                0.74204,                 1.2493,                0.49245,                 1.0276,               0.002575,               0.002575,               0.002575
                    153,                0.59644,                0.99464,                0.40242,                0.93217,                 0.9108,                0.90939,                0.93757,                0.77624,                 0.9082,                0.90692,                0.93408,                0.72287,                0.73755,                 1.2262,                 0.4878,                 1.0258,              0.0025255,              0.0025255,              0.0025255
                    154,                0.60456,                 1.0178,                0.40731,                0.93519,                0.91729,                0.89727,                0.93518,                0.77048,                0.91389,                0.89404,                0.93067,                0.72284,                0.74166,                 1.2542,                0.48762,                 1.0302,               0.002476,               0.002476,               0.002476
                    155,                0.59434,                0.99181,                0.39991,                0.93693,                0.91469,                0.90068,                0.93631,                0.77248,                0.91365,                0.89918,                0.93257,                0.71612,                0.74826,                 1.2627,                0.48504,                 1.0335,              0.0024265,              0.0024265,              0.0024265
                    156,                0.59155,                0.99831,                0.40335,                0.93395,                0.91298,                0.89326,                0.93505,                0.77143,                0.91213,                0.88685,                0.93006,                0.71926,                0.75133,                 1.2456,                0.49009,                 1.0325,               0.002377,               0.002377,               0.002377
                    157,                0.59295,                 1.0025,                 0.3969,                0.93019,                0.92647,                0.88578,                0.93708,                0.77599,                0.92813,                0.88281,                0.93292,                0.72146,                0.73536,                 1.2578,                0.48228,                 1.0233,              0.0023275,              0.0023275,              0.0023275
                    158,                 0.5926,                0.98458,                 0.4033,                 0.9295,                0.92029,                0.89695,                0.94047,                0.77737,                0.91821,                0.89505,                0.93454,                0.72416,                0.74419,                  1.263,                 0.4848,                 1.0299,               0.002278,               0.002278,               0.002278
                    159,                0.58397,                0.99304,                0.38827,                0.92918,                0.92332,                0.88741,                0.93796,                0.77653,                0.92503,                0.88086,                0.93112,                0.72045,                0.74369,                 1.2632,                0.48602,                 1.0276,              0.0022285,              0.0022285,              0.0022285
                    160,                0.59917,                  1.027,                0.40141,                0.93515,                0.92757,                0.89294,                0.93735,                0.77603,                0.92526,                0.89108,                0.93076,                0.72027,                0.73739,                 1.2782,                0.47265,                 1.0315,               0.002179,               0.002179,               0.002179
                    161,                0.59395,                 1.0361,                0.39818,                0.92727,                0.91811,                0.89535,                0.93751,                0.77494,                0.91568,                0.88836,                 0.9308,                 0.7214,                0.73958,                 1.2663,                0.48492,                 1.0274,              0.0021295,              0.0021295,              0.0021295
                    162,                0.58384,                 0.9986,                0.39197,                0.92469,                0.90924,                0.90896,                0.93453,                0.77407,                0.90475,                0.90523,                0.92752,                0.71714,                0.74233,                  1.264,                0.48928,                 1.0248,                0.00208,                0.00208,                0.00208
                    163,                0.59295,                 1.0013,                0.38989,                0.93403,                0.92767,                0.89462,                0.93718,                0.77498,                0.92754,                 0.8924,                 0.9313,                0.71802,                0.74264,                 1.2509,                0.48551,                 1.0281,              0.0020305,              0.0020305,              0.0020305
                    164,                0.57172,                0.96099,                0.37707,                0.92405,                 0.9245,                0.87946,                0.93557,                0.77169,                0.92021,                0.87742,                0.92891,                0.71333,                0.74473,                 1.2663,                0.48954,                 1.0312,               0.001981,               0.001981,               0.001981
                    165,                 0.5799,                0.98057,                0.38476,                0.93151,                0.91651,                0.90036,                0.93634,                0.77388,                0.91433,                0.89887,                0.93124,                0.72154,                 0.7396,                 1.2693,                0.48268,                 1.0274,              0.0019315,              0.0019315,              0.0019315
                    166,                0.57982,                 1.0042,                0.38911,                0.92654,                0.91936,                0.89536,                0.93669,                0.77429,                0.91808,                0.89413,                0.93002,                0.72079,                0.74143,                 1.2899,                0.48272,                  1.031,               0.001882,               0.001882,               0.001882
                    167,                 0.5837,                0.98973,                0.38461,                0.92897,                0.92276,                0.90054,                0.94022,                0.77712,                0.92148,                0.89782,                0.93396,                0.72279,                0.74021,                 1.2667,                0.47902,                 1.0244,              0.0018325,              0.0018325,              0.0018325
                    168,                0.57605,                0.96428,                0.38189,                0.92773,                0.92638,                0.89028,                0.93921,                0.77636,                 0.9246,                0.88855,                0.93369,                0.71964,                0.74278,                 1.2935,                0.48397,                 1.0265,               0.001783,               0.001783,               0.001783
                    169,                 0.5845,                0.99952,                 0.3849,                0.93259,                0.92599,                0.88863,                0.93678,                0.77615,                0.92304,                0.88561,                0.92956,                0.72041,                0.73304,                 1.2885,                0.48826,                 1.0185,              0.0017335,              0.0017335,              0.0017335
                    170,                0.57346,                0.99694,                0.37944,                0.92153,                0.90918,                0.89587,                0.93428,                0.77463,                0.90658,                0.89337,                0.92854,                0.71901,                0.73832,                 1.2849,                0.48798,                 1.0198,               0.001684,               0.001684,               0.001684
                    171,                0.59108,                0.97793,                0.38632,                0.92864,                0.91425,                0.89863,                0.93738,                0.77588,                0.91147,                0.89637,                0.93238,                0.71701,                0.74354,                 1.2831,                0.48411,                 1.0231,              0.0016345,              0.0016345,              0.0016345
                    172,                0.57069,                0.96864,                0.38132,                0.92756,                0.91883,                0.89501,                0.93818,                0.77918,                0.91465,                 0.8928,                0.93155,                0.71559,                0.73607,                 1.3044,                0.48103,                 1.0219,               0.001585,               0.001585,               0.001585
                    173,                0.56772,                0.99289,                0.37288,                 0.9246,                 0.9153,                0.89311,                0.93755,                0.77538,                0.91389,                0.89024,                0.93192,                0.71742,                0.73899,                  1.284,                0.48259,                 1.0243,              0.0015355,              0.0015355,              0.0015355
                    174,                0.58056,                0.98274,                0.38053,                0.92072,                0.91199,                0.89578,                0.93524,                0.77376,                0.90842,                0.89229,                0.92808,                0.71343,                 0.7439,                  1.285,                0.48651,                 1.0264,               0.001486,               0.001486,               0.001486
                    175,                0.57642,                0.98464,                0.37848,                0.92204,                0.91181,                0.90111,                 0.9351,                0.77375,                0.90974,                0.89644,                0.92865,                0.71507,                0.73758,                 1.2875,                0.48111,                 1.0239,              0.0014365,              0.0014365,              0.0014365
                    176,                0.57585,                0.97137,                0.37592,                0.92929,                0.92445,                 0.8889,                0.93699,                0.77535,                0.92696,                0.88411,                0.93162,                0.71785,                0.74029,                  1.292,                0.47728,                 1.0244,               0.001387,               0.001387,               0.001387
                    177,                0.56655,                0.97804,                0.36209,                0.91958,                0.91815,                0.89523,                0.93861,                0.77762,                 0.9154,                0.89264,                0.93091,                0.71982,                0.73597,                 1.2837,                0.47414,                 1.0237,              0.0013375,              0.0013375,              0.0013375
                    178,                0.55083,                 0.9472,                0.37016,                 0.9173,                0.91366,                0.89314,                0.93937,                0.77508,                 0.9268,                0.87826,                0.93289,                0.71956,                 0.7397,                 1.3013,                0.47726,                 1.0269,               0.001288,               0.001288,               0.001288
                    179,                0.56438,                0.99015,                0.37316,                0.91885,                0.92915,                 0.8781,                0.93796,                0.77347,                0.92621,                0.87485,                0.92947,                0.71747,                0.74316,                 1.2827,                0.48121,                 1.0307,              0.0012385,              0.0012385,              0.0012385
                    180,                0.56944,                0.98518,                0.36732,                0.92427,                0.91351,                0.89325,                0.93441,                 0.7739,                0.91439,                0.88999,                0.92784,                0.71678,                 0.7435,                 1.2915,                0.47967,                 1.0303,               0.001189,               0.001189,               0.001189
                    181,                0.56801,                0.94558,                0.37341,                0.91748,                 0.8966,                0.91402,                0.93681,                0.77472,                0.89822,                0.90671,                0.93071,                0.72173,                0.73804,                 1.2922,                0.47579,                 1.0276,              0.0011395,              0.0011395,              0.0011395
                    182,                0.57041,                0.99062,                0.36657,                0.92112,                0.91408,                0.90319,                0.93965,                0.77603,                0.91014,                0.89959,                0.93264,                0.71922,                0.74373,                 1.2926,                0.48191,                 1.0268,                0.00109,                0.00109,                0.00109
                    183,                0.55707,                0.96287,                0.36228,                 0.9163,                0.92928,                0.88612,                0.93832,                0.77664,                0.92392,                0.88307,                0.93086,                0.71935,                0.74254,                 1.2903,                0.47884,                 1.0299,              0.0010405,              0.0010405,              0.0010405
                    184,                0.55711,                0.97075,                0.36117,                0.91835,                0.92545,                0.89095,                0.93966,                0.77791,                0.92244,                0.88757,                0.93275,                0.72122,                0.74411,                 1.3062,                0.48411,                 1.0328,               0.000991,               0.000991,               0.000991
                    185,                0.55471,                0.93427,                0.35737,                0.91583,                0.92801,                0.89295,                0.93896,                 0.7778,                0.92786,                0.89263,                0.93494,                0.72052,                0.73759,                 1.2949,                0.47478,                 1.0278,              0.0009415,              0.0009415,              0.0009415
                    186,                0.55643,                0.94518,                0.35535,                0.91298,                0.92281,                0.89153,                0.93807,                0.77826,                0.91912,                 0.8911,                0.93228,                0.71985,                0.73562,                  1.294,                0.48035,                 1.0251,               0.000892,               0.000892,               0.000892
                    187,                0.56393,                0.94305,                0.36646,                0.91814,                0.90877,                0.89755,                0.93712,                 0.7776,                0.92451,                0.87839,                0.93086,                0.72263,                0.73484,                 1.2937,                0.48067,                 1.0231,              0.0008425,              0.0008425,              0.0008425
                    188,                 0.5515,                0.94474,                0.35863,                0.91492,                0.91957,                 0.8922,                0.93658,                0.77596,                0.92759,                0.88147,                0.92924,                0.72191,                0.73972,                 1.3021,                0.48098,                 1.0287,               0.000793,               0.000793,               0.000793
                    189,                0.55778,                 0.9595,                0.35805,                0.91488,                0.92621,                0.88971,                0.93712,                0.77669,                0.92478,                0.88797,                0.93063,                0.72335,                0.73953,                  1.304,                 0.4808,                  1.029,              0.0007435,              0.0007435,              0.0007435
                    190,                0.55887,                0.94894,                0.35663,                0.91719,                0.92737,                0.88662,                0.93803,                0.77425,                0.92793,                0.88632,                0.93269,                0.72206,                0.74352,                 1.2951,                0.48122,                 1.0315,               0.000694,               0.000694,               0.000694
                    191,                0.55633,                0.93931,                0.35985,                0.92195,                0.92755,                0.89027,                0.93937,                0.77577,                0.92608,                0.88887,                0.93303,                0.72382,                0.74312,                 1.2876,                0.48188,                 1.0279,              0.0006445,              0.0006445,              0.0006445
                    192,                0.54993,                0.96594,                0.35208,                0.91203,                  0.924,                0.89791,                0.94012,                0.77879,                0.92092,                0.88912,                 0.9317,                0.72401,                0.73714,                 1.2983,                0.47826,                 1.0258,               0.000595,               0.000595,               0.000595
                    193,                0.54972,                0.92437,                0.35534,                0.91933,                0.91187,                0.90415,                0.94067,                0.78012,                0.92254,                0.89062,                0.93611,                0.72651,                0.73553,                 1.2909,                0.47364,                 1.0233,              0.0005455,              0.0005455,              0.0005455
                    194,                0.55073,                 0.9254,                0.35644,                 0.9161,                0.92124,                 0.8878,                0.93869,                0.77957,                0.91959,                0.88603,                0.93405,                0.72554,                0.73351,                 1.2919,                0.47168,                 1.0226,               0.000496,               0.000496,               0.000496
                    195,                0.53619,                0.92317,                0.34999,                0.90917,                0.91287,                0.90066,                0.93957,                0.78111,                0.92508,                0.88492,                0.93391,                0.72354,                0.73235,                 1.2865,                0.46936,                 1.0228,              0.0004465,              0.0004465,              0.0004465
                    196,                0.54988,                0.93585,                0.35615,                0.91543,                0.91798,                0.89646,                0.93873,                0.77815,                0.91727,                0.89581,                0.93479,                0.72325,                0.73483,                 1.3021,                0.47235,                  1.026,               0.000397,               0.000397,               0.000397
                    197,                0.54789,                0.95166,                0.35359,                0.91996,                0.91752,                 0.8954,                0.93927,                 0.7788,                0.91776,                0.89485,                0.93464,                 0.7231,                0.73141,                 1.2957,                0.47169,                 1.0219,              0.0003475,              0.0003475,              0.0003475
                    198,                0.54898,                0.95542,                0.35523,                0.91524,                0.91912,                0.89753,                  0.939,                0.78009,                0.91553,                0.89326,                0.93308,                0.72426,                0.73269,                 1.3039,                 0.4744,                 1.0235,               0.000298,               0.000298,               0.000298
                    199,                0.54326,                0.95813,                0.34732,                0.91019,                0.91796,                0.89478,                0.93808,                0.78066,                0.91766,                0.88973,                0.93255,                0.72462,                0.73426,                 1.3019,                0.47292,                 1.0252,              0.0002485,              0.0002485,              0.0002485
                    200,                0.53442,                 0.9028,                 0.3428,                0.90978,                0.91843,                0.89619,                0.93895,                0.78057,                0.91563,                0.89313,                  0.933,                0.72441,                0.73392,                 1.2981,                0.47219,                 1.0252,               0.000199,               0.000199,               0.000199
